postID,title,description,date,group
663,HCM và VCI là hai công ty chứng khoán nắm giữ nhiều cổ phiếu FPT nhất cuối năm 2024,"Tính tới cuối năm 2024, Chứng khoán HCM và VCI là 2 công ty chứng khoán sở hữu hàng trăm tỷ đồng (tính theo giá mua) cổ phiếu FPT trong danh mục tự doanh FVTPL.",2025-04-01T16:00:00+07:00,Thị trường
664,"Khối ngoại tiếp tục bán ròng gần 500 tỷ đồng phiên 1/4, xả mạnh MSN và FRT","Phiên 1/4, khối ngoại tiếp đà bán ròng gần 500 tỷ đồng trên thị trường chứng khoán Việt Nam, tâm điểm ""xả"" mạnh cổ phiếu MSN (106 tỷ) và FRT (104 tỷ).",2025-04-01T16:00:00+07:00,Thị trường
665,Nhiều dự án hạ tầng giao thông được thúc đẩy,UBND tỉnh Hòa Bình làm cơ quan chủ quản cao tốc Hòa Bình - Mộc Châu; 4 dự án thành phần cao tốc Bắc - Nam dự kiến thông xe dịp 30/4/2025; kiểm tra đốc thúc dự án đường dây 500kV Lào Cai - Vĩnh Yên; sắp tăng phí cao tốc TP.HCM - Long Thành - Dầu Giây 7%; Tập đoàn Tokyu Nhật Bản đề xuất LRT 5.200 tỷ ở Bình Dương.,2025-04-02T16:00:00+07:00,Kinh tế
666,Thị trường trái phiếu và hoạt động ngân hàng,"Thị trường TPCP sôi động tháng 3, huy động gần 65.330 tỷ đồng qua đấu thầu; tuy nhiên thị trường trái phiếu doanh nghiệp trì hoãn đầu năm 2025 (phát hành 5.500 tỷ, giảm 44,1%); Sacombank có gần 8.870 tỷ đồng nợ xấu có khả năng mất vốn; FiinRatings nâng triển vọng F88 lên 'Thuận lợi'.",2025-04-02T16:00:00+07:00,Tài chính
667,Ngành ô tô và công nghiệp đối mặt thách thức và tái cấu trúc,"Thuế quan Mỹ gây sóng gió thị trường ô tô Mỹ, có thể kéo ngành công nghiệp về Mỹ dù chi phí cao; Honda cắt giảm 30% nhân lực giữa cuộc đua xe điện; hai hãng xe lớn TQ thảo luận sáp nhập; ngành đóng tàu TQ đối mặt ""gió ngược"" nhưng vẫn giữ vị thế.",2025-04-02T16:00:00+07:00,Thế giới
668,An ninh mạng và bảo vệ dữ liệu cá nhân được chú trọng,"Bộ Công an đề xuất không yêu cầu chụp ảnh CCCD để xác thực tài khoản MXH; cảnh báo thông tin cá nhân, tài liệu doanh nghiệp Việt bị rao bán trên mạng gây thiệt hại 11 triệu USD; Bộ Quốc phòng dự thảo quy định không dùng thông tin cơ quan khi đăng ký tài khoản MXH.",2025-04-02T16:00:00+07:00,Kinh tế
669,"GVR được khuyến nghị mua, cổ phiếu khoáng sản tăng vọt","CTCK khuyến nghị quan tâm GVR, TCH, DHA trong phiên 2/4; nhóm cổ phiếu khoáng sản tăng vọt, nhiều mã kịch trần 2 phiên liên tiếp sau thông tin phát hiện 40 mỏ vàng trữ lượng gần 30 tấn.",2025-04-02T16:00:00+07:00,Thị trường
670,Phát triển nhà ở xã hội và quản lý đất đai,Yên Phong (Bắc Ninh) nỗ lực phát triển NƠXH; Hải Phòng giải ngân hơn 330 tỷ đồng vốn vay NƠXH cho gần 800 khách hàng; Luật sư đề nghị giữ định mức 10% NƠXH; Luật Đất đai 2024 mở rộng cấp sổ đỏ cho đất không giấy tờ trước 1/7/2014 nhưng siết chặt lấn chiếm sau đó.,2025-04-02T16:00:00+07:00,Bất động sản
671,Điều chỉnh chính sách thuế và quản lý,Bộ Tài chính đề xuất giảm nửa mức miễn thuế nhập khẩu qua TMĐT còn 1 triệu đồng/đơn hàng (tối đa 48 triệu/năm/người); giảm thuế nhập khẩu về 0% cho gỗ và nhiều nông sản từ 31/3; Bộ trưởng đi công tác được thuê phòng nghỉ 4 triệu đồng/ngày.,2025-04-02T16:00:00+07:00,Kinh tế
672,Biến động trong giới công nghệ và tài chính toàn cầu,"Elon Musk trở lại ngôi giàu nhất thế giới; gia tộc Trump đặt cược vào Bitcoin với công ty American Bitcoin; OpenAI phát triển mô hình AI mở cạnh tranh DeepSeek, Meta; Masayoshi Son đặt cược 40 tỷ USD vào startup thua lỗ; tài sản 10 tỷ phú hàng đầu ""bốc hơi"" 203 tỷ USD trong Q1/2025.",2025-04-02T16:00:00+07:00,Thế giới
673,Tăng trưởng kinh tế địa phương và các vấn đề xã hội,"Kinh tế TP.HCM tăng trưởng 7,51% trong quý I, cao nhất 6 năm; Yên Bái tăng trưởng 9,58% quý I, đứng thứ 12 cả nước; người dân Nghệ An phản đối khai thác cát vì sợ sạt lở; nông dân gặp khó với giá phân bón tăng cao.",2025-04-02T16:00:00+07:00,Kinh tế
674,"Hệ thống KRX dự kiến vận hành từ 5/5, thanh khoản kỳ vọng tăng gấp 3","HoSE thông báo KRX dự kiến vận hành từ 5/5, trùng ngày hiệu lực chỉ số mới; chuyên gia kỳ vọng thanh khoản thị trường có thể tăng gấp 2-3 lần khi KRX và sản phẩm mới được triển khai đồng bộ.",2025-04-02T16:00:00+07:00,Thị trường
675,"Giá cả nông sản, vật tư biến động","Nông dân gặp khó vì giá phân bón kali, DAP tăng cao; giá cà phê quay đầu tăng mạnh phiên 1/4; giá cao su đồng loạt giảm mạnh 2/4; giá thép phục hồi 2/4; Việt Nam áp thuế chống bán phá giá thép mạ Trung Quốc (cao nhất 37,13%), Hàn Quốc (15,67%).",2025-04-02T16:00:00+07:00,Hàng hóa
676,"Lãi suất huy động giảm, tín dụng tăng, ngân hàng tái cấu trúc","Nhiều ngân hàng giảm lãi suất huy động (OCB còn 5,8%/năm), lãi suất cho vay giảm tạo cơ hội mua nhà; tín dụng bật tăng mạnh (115.000 tỷ/tuần), TPHCM tăng 10% cho du lịch; NHNN bơm ròng 31.400 tỷ T3; nhiều ngân hàng tái cấu trúc nhân sự, tăng chi trả cổ tức tiền mặt (MSB, ACB...).",2025-04-02T16:00:00+07:00,Tài chính
677,Thị trường BĐS có dấu hiệu sôi động và đối mặt thách thức,"Đà Lạt phát triển nhờ hạ tầng giao thông; Long An kỳ vọng bứt phá với Vingroup, Ecopark; đường Lê Quang Đạo HN sắp thông xe thúc đẩy dự án phía Tây; tuy nhiên, nhà đầu tư cũ vẫn khó thoát hàng, mặt bằng HN giá cao khiến kinh doanh khó khăn, Bộ Xây dựng yêu cầu rà soát chung cư HCM sau động đất.",2025-04-02T16:00:00+07:00,Bất động sản
678,Sai phạm tại dự án bệnh viện và quản lý quy hoạch bị thanh tra,"Thanh tra Chính phủ kiến nghị xử lý trách nhiệm Bộ trưởng, Thứ trưởng Y tế liên quan sai phạm tại dự án cơ sở 2 Bệnh viện Bạch Mai, Việt Đức; đồng thời ban hành kết luận thanh tra trách nhiệm quản lý nhà nước về quy hoạch xây dựng của TP HCM giai đoạn 2015-2022 và Bộ Xây dựng.",2025-04-02T16:00:00+07:00,Kinh tế
679,"Động đất Myanmar gây thiệt hại, cứu trợ chậm trễ","Trận động đất kinh hoàng tại Myanmar chưa thể xác định quy mô tàn phá, LHQ cảnh báo nguy cơ đói nghèo, dịch bệnh gia tăng cho gần 20 triệu người cần hỗ trợ; thành phố Sagaing ở tâm chấn ít nhận được cứu trợ do là thành trì nổi dậy.",2025-04-02T16:00:00+07:00,Thế giới
680,"Hà Nội quyết liệt xử lý dự án chậm trễ, lãng phí","UBND TP Hà Nội yêu cầu xử lý hơn 700 dự án chậm triển khai, lãng phí đất đai và tập trung giải quyết 109 dự án đầu tư công tồn đọng, chậm tiến độ, kéo dài trong kế hoạch chống lãng phí 2025.",2025-04-02T16:00:00+07:00,Kinh tế
681,"Chứng khoán biến động trước giờ G thuế quan, khối ngoại bán ròng","Chứng khoán Mỹ tăng điểm phiên 1/4 nhưng thị trường toàn cầu thận trọng; VNINDEX tăng nhẹ phiên 2/4 dù đột ngột xấu cuối phiên; khối ngoại bán ròng hơn 750 tỷ đồng phiên 2/4, chuỗi 12 phiên bán ròng liên tiếp; chuyên gia cho rằng rủi ro thuế quan bị thổi phồng.",2025-04-02T16:00:00+07:00,Thị trường
682,"Giá vàng, dầu biến động mạnh do lo ngại thuế quan Mỹ","Giá vàng giảm nhẹ phiên 1/4 nhưng vẫn gần kỷ lục, sau đó nhích nhẹ phiên 2/4 do nhà đầu tư tìm nơi trú ẩn an toàn trước thuế quan Mỹ, tuy nhiên chiều 2/4 mất mốc 102 triệu đồng/lượng; giá dầu giảm nhẹ đầu tháng 4 do nhà đầu tư thận trọng chờ tín hiệu thuế quan, bất chấp nhu cầu tích cực từ Trung Quốc.",2025-04-02T16:00:00+07:00,Hàng hóa
683,Chính sách thuế quan của Mỹ gây biến động toàn cầu,"Chính quyền TT Trump xác nhận kế hoạch áp thuế đối ứng từ 2/4, có thể lên 20% với hầu hết hàng nhập khẩu hoặc 500% với nước mua dầu Nga, làm dấy lên lo ngại chiến tranh thương mại, khiến thị trường toàn cầu đứng ngồi không yên, chuyên gia cảnh báo GDP Mỹ có thể giảm 2,7% và xác suất suy thoái tăng gần gấp đôi lên 35%.",2025-04-02T16:00:00+07:00,Thế giới
684,"Việt Nam thu hút đầu tư, thúc đẩy tăng trưởng","Chủ tịch nước đề nghị Bỉ đẩy mạnh đầu tư công nghệ cao, năng lượng tái tạo; Foxconn đẩy mạnh đầu tư máy chủ AI tại Việt Nam; dự án dệt may dự kiến tạo việc làm cho hơn 6.000 lao động; VN vào top 15 kinh tế lớn nhất châu Á, GDP dự kiến vượt 500 tỷ USD năm 2025.",2025-04-02T16:00:00+07:00,Kinh tế
685,Nông sản Việt đối mặt thách thức kép từ thị trường và thuế quan,"Xuất khẩu nông sản quý I khả quan nhưng còn nhiều thách thức (rau quả, thủy sản, gạo); Ngành nông nghiệp tìm cách 'ứng vạn biến' trước thuế Mỹ và cơ hội từ khan hiếm toàn cầu.",2025-04-03T16:00:00+07:00,Kinh tế
686,Biến động lớn trong ngành công nghệ và ô tô toàn cầu,"Trung Quốc vượt Mỹ, Nhật về công nghệ bán dẫn; Doanh số Tesla quý I/2025 giảm mạnh, mất ngôi hãng xe điện bán chạy nhất vào tay BYD; Cổ phiếu Apple, công nghệ lao dốc vì thuế Mỹ; Amazon đề nghị mua TikTok Mỹ.",2025-04-03T16:00:00+07:00,Thế giới
687,Chính sách thuế Mỹ gây lo ngại lạm phát và suy thoái toàn cầu,"Giới doanh nghiệp và chuyên gia lo ngại thuế quan mới của Mỹ sẽ đẩy lạm phát toàn cầu tăng cao, gây thêm áp lực cho kinh tế thế giới vốn đang chật vật phục hồi.",2025-04-03T16:00:00+07:00,Thế giới
688,"Việt Nam nỗ lực cân bằng thương mại, đối mặt điều tra chống bán phá giá","Bộ Công Thương triển khai giải pháp hướng tới cán cân thương mại hài hòa với Mỹ, EU; Ấn Độ khởi xướng điều tra chống bán phá giá sợi Elastomeric Filament yarn từ Việt Nam.",2025-04-03T16:00:00+07:00,Kinh tế
689,Đầu tư mạnh vào hạ tầng và năng lượng,"EVN và PVN được giao làm chủ đầu tư 2 dự án điện hạt nhân Ninh Thuận; Khởi công KCN Dốc Đá Trắng (Khánh Hòa, 1.807 tỷ); Mở bến cảng số 3 Lạch Huyện (Hải Phòng); Hà Nội đầu tư 20.400 tỷ làm Vành đai 3, cầu Tứ Liên.",2025-04-03T16:00:00+07:00,Kinh tế
690,"Ngành ngân hàng có biến động nhân sự, tăng cường hỗ trợ khách hàng",Khoảng 20% ngân hàng Việt Nam cắt giảm nhân sự quý I/2025; Agribank tung gói 10.000 tỷ cho vay nhà ở người trẻ; HDBank đặt mục tiêu lợi nhuận 2025 trên 21.000 tỷ đồng.,2025-04-03T16:00:00+07:00,Tài chính
691,Thị trường IPO Việt Nam tiếp tục ảm đạm,"Số lượng thương vụ IPO/niêm yết rất ít ỏi trong vài năm qua, làm giảm sức hấp dẫn của thị trường chứng khoán do thiếu “hàng hoá mới chất lượng”.",2025-04-03T16:00:00+07:00,Thị trường
692,Quản lý tài sản mã hóa và tiền ảo được chú trọng,"Tiền ảo Pi mất hơn 70% giá trị; NHNN khẳng định Bitcoin không phải phương tiện thanh toán hợp pháp, nhấn mạnh cần có khung pháp lý quản lý tài sản mã hóa nhưng không làm xáo trộn tiền pháp định.",2025-04-03T16:00:00+07:00,Tài chính
693,Chính sách tài khóa và pháp lý được điều chỉnh,"Bộ Tài chính đề xuất sửa đổi Luật Ngân sách nhà nước tạo chủ động cho địa phương; Gia hạn nộp thuế VAT, TNDN, TNCN và tiền thuê đất năm 2025; Thúc đẩy chuyển đổi số, dịch vụ công trực tuyến.",2025-04-03T16:00:00+07:00,Kinh tế
694,Thị trường sôi động ở một số phân khúc và địa phương,"Nhóm BĐS dẫn đầu giá trị mua lại trái phiếu trước hạn; Hưng Yên thành điểm nóng thu hút Vingroup, Ecopark; Hà Nội lập tổ công tác cho 2 dự án NƠXH Đông Anh, thu hồi đất mở đường Đặng Thai Mai.",2025-04-03T16:00:00+07:00,Bất động sản
695,"Giá vàng lập kỷ lục mới, USD biến động mạnh do bất ổn thương mại","Giá vàng thế giới tăng vọt lên kỷ lục mới 3.146,2 USD/ounce do nhà đầu tư tìm nơi trú ẩn an toàn; Đồng USD ban đầu tăng mạnh sau đó giảm sâu khi lo ngại kinh tế gia tăng.",2025-04-03T16:00:00+07:00,Tài chính
696,Tăng trưởng kinh tế Việt Nam quý I/2025 khả quan,"GRDP cả nước tăng trưởng tốt; TP.HCM tăng 7.51%, Hà Nội tăng 7.35%, Nam Định dẫn đầu ĐBSH với 11.86%, Yên Bái đạt 107.1% kịch bản, Quảng Ninh 10.91%, Hải Phòng thu ngân sách kỷ lục.",2025-04-03T16:00:00+07:00,Kinh tế
697,"VN-Index giảm mạnh nhất lịch sử, khối ngoại bán ròng kỷ lục hơn 3.700 tỷ","VN-Index mất gần 88 điểm, nhóm cổ phiếu xuất khẩu bị bán tháo; Khối ngoại bán ròng hơn 3.700 tỷ đồng phiên 3/4; HoSE cắt margin 67 mã (NVL, HAG, BSR...).",2025-04-03T16:00:00+07:00,Thị trường
698,"Giá dầu biến động, LNG Mỹ lập kỷ lục, thép và cà phê tăng giá",Giá dầu tăng trước giờ G rồi giảm mạnh sau công bố thuế; Xuất khẩu LNG của Mỹ đạt mức cao nhất lịch sử trong tháng 3; Giá thép và cà phê trong nước tiếp tục xu hướng tăng.,2025-04-03T16:00:00+07:00,Hàng hóa
699,"Doanh nghiệp Việt Nam đối mặt thách thức từ thuế Mỹ, tìm cách ứng phó","Doanh nghiệp xuất khẩu (dệt may, gỗ, thủy sản), FDI tại Việt Nam chịu tác động mạnh, tìm cách tối ưu chuỗi cung ứng; lo ngại ảnh hưởng mục tiêu tăng trưởng tín dụng 16% và GDP (có thể mất 10%).",2025-04-03T16:00:00+07:00,Kinh tế
700,"Việt Nam họp khẩn, chuyên gia đánh giá tác động thuế Mỹ, kêu gọi thích nghi","Thủ tướng chủ trì họp về mức thuế mới của Mỹ; Kinh tế trưởng SSI cho rằng thuế thực tế có thể thấp hơn 46%; chuyên gia kêu gọi học cách thích nghi 'thương mại công bằng', AmCham tin tưởng vào đàm phán.",2025-04-03T16:00:00+07:00,Kinh tế
701,"Các nước phản ứng mạnh mẽ với thuế quan Mỹ, Trung Quốc dọa trả đũa","Trung Quốc thúc giục Mỹ dỡ bỏ thuế, tuyên bố đáp trả quyết liệt; EU, Hàn Quốc, Brazil chuẩn bị biện pháp đối phó; Thái Lan, Campuchia lo ngại thiệt hại lớn; Washington để ngỏ đàm phán.",2025-04-03T16:00:00+07:00,Thế giới
702,Chứng khoán toàn cầu và Việt Nam lao dốc kỷ lục sau tin thuế Mỹ,"Thị trường chứng khoán Mỹ (Dow Jones -1500), châu Á (Nikkei thấp nhất 8 tháng) và Việt Nam (VN-Index mất gần 88 điểm) giảm mạnh sau thông báo thuế quan, nhà đầu tư hoảng loạn bán tháo.",2025-04-03T16:00:00+07:00,Thị trường
703,"Mỹ công bố thuế đối ứng toàn cầu, Việt Nam đối mặt 46%, Trung Quốc 54%","Tổng thống Mỹ Donald Trump công bố chính sách thuế đối ứng toàn cầu, trong đó Việt Nam chịu mức 46%, Trung Quốc 54%, gây căng thẳng thương mại; kim loại (thép, nhôm, đồng, vàng) và dược phẩm được miễn trừ ban đầu.",2025-04-03T16:00:00+07:00,Thế giới
704,"Tỷ giá USD/VND tại VCB lập đỉnh mới, ngân hàng tăng huy động vốn",Tỷ giá USD tại Vietcombank tăng lên 25.570 - 25.930 VND/USD; Các ngân hàng dồn dập phát hành trái phiếu để huy động vốn trung dài hạn; Lãi suất VND qua đêm liên ngân hàng giảm nhẹ.,2025-04-03T16:00:00+07:00,Tài chính
705,"Tỷ lệ ủng hộ ông Trump giảm còn 43%, ông để ngỏ đàm phán thuế quan và khoe 'thẻ vàng' 5 triệu USD","Tỷ lệ ủng hộ ông Trump xuống mức thấp nhất (43% theo Reuters/Ipsos); ông tuyên bố sẵn sàng đàm phán thuế quan nếu có đề xuất ""phi thường"" và khoe thẻ vàng đầu tiên của Mỹ trị giá 5 triệu USD.",2025-04-04T16:00:00+07:00,Thế giới
